comment_text,label
"THE SIKH GENOCIDE OF 1984

THE VERDICT DELIVERED IN THE CASE NARODA PATIYA IN THE ANTI MUSLIM GUJARAT RIOTS OF 2002 IS WELCOME, BUT UNFORTUNATELY FOR THE VICTIMS OF THE SIKH GENOCIDE OF 1984, WHICH HAPPENED AFTER THE ASSASSINATION OF THE INDIAN PRIMARY MINISTER INDIA GANDHI FOR ITS 2 SIKH BODYGUARDS IN RETALIATION FOR THE OPERATION OF BLUESTAR, JUSTICE WILL BE AT THE SAME TIME DELIVERED. Although Indira Gandhi has been rated by you among the biggest Indians, but I do not think she has done anything great to be on this list. We Sikhs do not hold it in high esteem. HOW CAN YOU CALL IT TO A GREAT INDIGENOUS WHEN IT IS RESPONSIBLE FOR THE DEATHS WITHOUT A SET OF THOUSANDS OF INNOCENT SIKHS WHO ARE A MINORITY COMMUNITY? She only created Bhindranwale to counter the Akalis in Punjab and is responsible for the rise of religious extremism in the state. BEFORE THAT, THERE WAS NO RELIGIOUS EXTREMISM IN PUNJAB. Even after his death, 20,000 Sikhs were murdered throughout India (4,000 in Delhi alone) from October 31 to November 4, 1984 in a cold-blooded genocide led by INDIA'S SECULAR CONRESS PARTY. The Sikhs were burned alive in front of their families, the women were gang raped and their property burned down. The crowds laughed while killing the Sikhs. The thugs were led by the local MPS Congress with lists of government voters in their hands to help them find Sikh homes and properties and were exhorting non-Sikhs to kill as many Sikhs as possible. The local Congress deputies even gave money to the troublemakers by telling them that the person who will kill the maximum number of Sikhs will get the most amount other than other incentives. From October 31 to November 3, shouts of ""KHO BADLA KHOON SE LENGE - WE'RE GOING TO LIVE BLOOD"" were issued in Delhi Doordarshan and even the famous Bollywood actor, Amitabh Bacchan, instigated people to kill the Sikhs. The Congress was in power in the Center at the time of the Riots, and PVNarasimha Rao was the Minister of the Interior, but did not do anything until November 2 despite knowing about the carnage and the Delhi Police only remained as Silent spectators instead of protecting the Sikhs and let the bloody carnage continue according to the instructions of their political masters. Most of the senior police officers deliberately absented from November 1 to 3 following the instructions of their political masters. The army was not deliberately summoned and they were only ordered to attend the night of November 2, but there was still no one to guide them. through the streets of Delhi. Then, on November 3, after its cooling by the blood was satisfied, as by remote control, everything stopped. It was nothing more than a cold-blooded genocide led by the main politicians of the Congress against the Sikhs. If immediate action had been taken on the first day of unrest, this Genocide would never have taken place. IT IS A SUBJECT OF GREAT SHAME FOR THE WHOLE COUNTRY WHO YET THE PERPETRATORS OF THE SIKH GENOCIDE 1984 HAVE NOT BEEN ARRESTED OR ANY CORRECT LEGAL CONDEMNMENT TAKEN AGAINST A SIMILAR PERSON ALTHOUGH THE MULTIPLE CONDITIONS IN 2002 POST GIHRA DECREASED LATER THAN DESPITE REPETITIONS OF THE FAMILIES OF THE VICTIM.
Assassins and murderers are at liberty and some are even ministers of the ruling governor of Congress. NEITHER ANY ADEQUATE COMPENSATION HAS BEEN PAID TO THE VICTIMS OF THE 84 RIOTS, NOR AN APPROPRIATE APPOLOGY OR ANY MEMORIAL BUILT IN ITS MEMORY BY THE GOVERNMENT HAS BEEN GIVEN. UNLESS THE AGENTS OF THESE DELINQUENT HEINOS ARE TAKEN TO RESERVE, THEY WILL NOT SURPRISE ME IF THIS MEAT IS RECEIVED. THE GOVERNMENT OF THE CONGRESS IS STILL IN REFUSAL OF THIS LOVING BLOOD, SINCE MANY OF ITS SUPERIOR MINISTERS ARE INVOLVED IN THIS GENOCIDE AND OTHERWISE EMITTING DIFFERENT DISCUSSIONS, WHEN THEY WERE CONVENIENT FOR THEM, THEY HAVE NOT DONE ANYTHING. THEY HOPE AGAINST THE HOPE THAT BY LIVING IN DENIAL, THEY CAN MAKE PEOPLE FORGET OF THIS DIFFICULT PHASE OF HISTORY, BUT THEY ARE GROSSLY WRONG, SINCE THE HISTORY NEVER FORGETS THEMSELVES. UNLESS THE GUILTY IS NOT BROUGHT TO RESERVE, IT WILL LEAD TO A VERY FRUSTRATED AND ANGRY GENERATION OF DRUGS AND VIOLENCE.",OAG
It's true when you've actually been living. Probably true for those who do not. Mumbai is definitely more expensive to live than in Delhi!,NAG
"Endless Nonsense, how come they only realize that things were not quite right in the game they were when they were fired? What were you doing all this time, if your conscience had bothered you so much, should have been cleared up before, not when the door is shown, otherwise, it just seems like a matter of wanting to retaliate with your former boss ... summarize it Khisiyani billi khamba Nocha is the right word for people like these.",CAG
It does not matter what the world thinks. These potystani love their terriristas. Please ask them where the United States killed osama. They will also eliminate it,OAG
"Please write Amen! If you ignore it, you can not book or try this bike 😝😝",CAG
Vote the bank's policy ... it lets you give 100% reserve to / according to the proportion of the population of all castes ...,OAG
"Can the Muslims of Sanjiv Sharma not be productive in India? Go read some books, first child, I think the only problem here is the productivity of parents to make a mistake like you in our country.",OAG
I respected your voice ... you showed that you are not Mohd's follower. rafi ..... even rafiz could have thrown you over in this statement ..... wat about your concerts ... wat about your songs wen people play at their weddings ... shame,CAG
Want a list of films that were remade from Tollywood to Bollywood? Akshay Varale,NAG
The first industrial revolution in India was brought by IT?,NAG
Pakistan is a rogue state because today the Pakistanis crossed the LOC and raped the wife and daughter of Gen.RAWAT and escaped safely to Pakistan. The office of the Prime Minister of the State told NDTV,OAG
A pity that he has hosted Erdogan in India; a leader who is anti-India.,OAG
Implementation is a step ... Regulating it is the most important thing.,NAG
"please, advise on Bank nifty and how the NPA will benefit the PSU banks.",NAG
"Cess in water, including mineral waters and gaseous waters, with a limit of 15% ad valorem",NAG
Indian Air pampers the name INDIA .... plsss changes the name. Or break this airline ...,NAG
Yes ... rather interview Karina Kapoor. Working mother in the industry :. Or someone else ..,CAG
No bass is too low. A judge for 1lac people. This is the situation of Our country,NAG
But why increase prices? What are the formulas to calculate the price of increase?,NAG
"It is natural that since November 8 they are fully involved in the process of demonization imposed by the government. They can not see their families. How can they approach the borrowers? In addition, borrowers have no money to blame.",CAG
I think that the congress will disappear from Indian politics in the coming years.,CAG
"If you do not want to talk to the public, you can not send a message to the public to get more information, but you can contact them, you can contact them to get more information about it.",OAG
"And what about the terrorism of the state of Gujarat in 2002?
What is the best example of terrorism #Bhagwa.",OAG
"Focus on making cash available, then only people will support it. And the quick punishment of the dwellers of time will put fear of God in the vase. And your intention will be believed",CAG
You were also sponsoring communal riots.,OAG
"this is totally crazy if the citizen of Kashmir was not an Indian, then we need the country, the Indians we occupy, then it is our duty to protect them and provide them with basic needs and desires.",CAG
When you are crossing the lines about humanity. It makes a scarecrow of themselves by means of human shields what is expected then. Mutual disobedience of the laws.,CAG
"Belonging to people and employees, Reliance employees can see a great bonus! If not, then the fault is yours. With the right politician on your side, the bank will also do so shortly. Congratulations!",NAG
"Felicitaciones Dr. Como esta Usted...
Me Alegra mucho ese Premio Nobel ..Dr. Yoshinori Ohsumi",NAG
ONLY 4 TIMES ..... WE ARE USEFUL LIFE ....... DEADLINE EXPIRES ..... VERY EASY ...... IS IT A WELCOME OFFER ...,NAG
"It's better than Fairness Cream ads!
This is education for the masses. Grow!",OAG
What is your opinion about aviation stocks? Not much movement in this series,NAG
"BJP is the long-term disease of India,
ISI BJP Network,
BJP Sex scandle,
BJP Black money boarders,
BJP violence throughout India,
BJP breaking the horse's leg and killing,
BJP makes 634 doctors, without any education, just for money.
BJP calls How does the wife of the Indian soldiers get pregnant when the Soldier husband is on duty in Boarder?
BJP, instead of doing development, preaching for Shamshaan or Grave Yard.

Pain of India is BJP.",CAG
"He praised the effort to bend open defecation. It has decreased to 100 million. By 2019, if this rate is gone, it will disappear. McDonald receives credit",NAG
"such ministers should teach lessons for the misuse of powers. In us, the public only chose such ministers n.",CAG
"How can I believe that this is an Indian page? So many pigs are here! What is the problem? Why are they barking? Oh yes, they have no page.",OAG
sister,NAG
"Is this real life, or is this fantasy? Bajaj is bevarsi",CAG
naxal urbano ....,CAG
SHAME IN PM TO MOVE ALL OTHER LEADERS ... INSTEAD GIVE TRUE ANSWERS ...,OAG
Mr Modi pls CLOSE DOWN JNU. We do not want our taxpayer's money to be used for these terrorists.,OAG
Anything to catch bigger fish ... And everything for the poor class and the middle class ... Modi G,CAG
"In these 40 days, Modi also controlled global warming on Mars due to its super intelligent GPS certified chip Sudhir Choudhary in his 2000 note. Now, the Martians are thanking us as before for including Mangalyaan dp in the 2K note. All these 40 days have achieved almost anything possible. Even a 2K change could be achieved in all stores across India!",CAG
