comment_text,label
Man of poetry Natak,NAG
"sanjay bro ... ur the logic is right .. In a country like India, where many religion have the right to exercise their religion, it can disturb others..But we must not abuse them and use it correctly. ... call azaan apprx 2 min call is ok but using speakerphone that allowed is not a good thing .. same way that we can notice the others using speakerphone for their festivals, prayers through the day that will disturb children, old people, patients and also the environment ... but many do not monitor these problems ...",CAG
"For these people, cow life is more important than human life .......",CAG
Dog should be sent to Pakistan for interviews with Hafez Massood Ajhar Isis and Dawaw. They will send it to his dear osamaji,OAG
"Dr. Raghu Ram Rajan was definitely an intellectual and a genius. That's why he became governor of the RBI in India. But when it comes to performance, I think, he could not deliver what India expected of him. He took over as RBI givernor when India was on a take-off line. But the governor failed to press the accelerator. I think he kept his feet on the brake instead.
All geniuses are negatively oriented.",NAG
"Your political point of view is not really important, go to Quora and answer the questions on how to make triplets?
😂😂😂😂😂😈",CAG
"No, they do not support it",OAG
"Steven, he shows that his present is in trouble .. as you do not know who ny dey dug !!!!",CAG
I hope he will take the tata to a new level. #chandrasekaran. #TATA,NAG
* pseudo secularity,NAG
thank you Mr. Eric for kind support,NAG
Do not make such corroborating statements with facts that the Prime Minister has made bold changes that no one has ever done before demonetization,CAG
"If there is no Pak army involvement, then they should catch the perpetrators and hand them over to the Indian Army. Just pouring crocodile tears does not bode well.",CAG
1st arrest and then gather evidence in 12 years.Physical politics of youth life of youth for Muslims.,OAG
But bhajan starts everyday at 5pm near my home! Why should you say about it? They use the loudspeaker louder than the Azan speaker! Should they stop playing bhajan in the speakers?,CAG
"Now, quitting and changing jobs is the most rewarding thing. Go do more job jump.",NAG
"In order to fail, we must succeed .. so guys learn my quote quit all this quote - ""punish punishment"" - ""reward reward""",NAG
"By reading carefully the above report, we can see that the mother's age is 20 and the girl is 4 years old. That means she gave her daughter when she was a teenager herself ... not sane ... we are not eligible to 20 years to take care of a small child 24 * 7 ... it's not the norm of today's world ... pple wanna be free..little of life and not be able to do that builds up frustration in them ... and then the result is this ... I know whatever frustration and choice she's made to be a young mother ... does not mean she's losing her temper to kick the baby ... and at the end kill her ... sad ....

Plz pple what are my thoughts ... if you do not agree plz do not hesitate to scroll down
... stay happy ...",CAG
"for hazel teacher
when you inhale oxygen must exhale carbon dioxide --- you benjamin nuts, do not get out of the grave, go back to the grave .... the liquidation of ghost hunter into drops",NAG
"After absorbing the Asian fear of today, it would be interesting to see what Mr. Market is doing now. Today, it has been a huge resilience ... Ur views on the pls of the market?",NAG
Modi hater de l'Express indien,OAG
It makes the difference when one thing has to be confronted in the routine and the one that is only on the occasion of the Festival.,CAG
"The biggest loot in the history of India. Pls asks Modi ji to declare where BJP Funding comes from, is not it black money they convert to white because they do not need to give proof of where this money comes from !! 😡😡😡😡😡 Modi is wrong n big hypocrite",OAG
We give rise to live and now we speak against Pak. I am also from the Afghan tribe. I hate India and Afghani like you. Go to Hell Ahmedzai,OAG
It's not culture .. it's immoral images portraying the artist's sick mentality about women,OAG
"Rohitji please stop the congressional spokesperson, because every debate they disturb the debate, they have already exposed by the Indians, why do you give them importance?",CAG
"Hat to you sir. No father should ever know what you are going through right now. It's hard for people to understand that every parent wants the best for their children. No parent wants to be labeled as the father of a terrorist. My call to every citizen is that please do not criticize or hold this family accountable. Watching what the younger generation is now influenced by is not the fault of parents but of these young people themselves because they believe in Jehad, the freedom of everything and they have this strong belief that they are right and that everyone is wrong. Unfortunately, they do not have the patience to demonstrate peacefully against the system. Firearms have never solved problems. Weapons will take you to your grave sooner or later.",CAG
"It was China's response to US accusations: ""It does not exist at all""",CAG
does modi have the courage to take out black money from adani and trust GRP,OAG
"So, they force the customers to withdraw their money under transaction 4 ... I thought they will take a step for the transaction without money ...",NAG
but where is the road ...? ... the obesity of Indian roads can not be seen by our government officials,NAG
"India - works with money, mafia, power.
it works on performance, talent",NAG
"I want a quick action against pak
As a surgical strike - 2.
Enough
Stop now !!",NAG
ONLY 4 TIMES ..... WE MEAN LIFETIME ....... DEADLINE EXPIRES ..... VERY EASILY ...... IS IT AN OFFER OF WELCOME ....,NAG
"Shekhar Gupta perform tantra with her daughter, shhhhhh .... do not tell anyone. MMS is there with someone: D",CAG
It was not against AK but Modi govt. Do not spread the bad rumors IExpress,CAG
Good evening .. after the results of sbi should we buy? I do not think the results are so bad,NAG
Well test 1,CAG
The volume of the host is high The guest volume is low. Hav to play with the volume using headphones.,NAG
Want to be in the news like Anupamp kheeeeeer and Gautam Gambhir,CAG
